79900000,7190000,0,0,Fjölbýli,0,165.1,5,3,2,2,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
53900000,4870000,0,0,Fjölbýli,0,94.3,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
71900000,6120000,0,0,Fjölbýli,0,129.2,4,3,1,2,Sameiginlegur,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
41900000,3530000,0,0,Fjölbýli,0,57.9,2,1,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.113019,-21.9376301
41900000,16700000,0,0,Fjölbýli,2019,60.6,2,1,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.112853,-21.937662
72900000,25350000,0,0,Fjölbýli,2019,113.9,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.112853,-21.937662
72900000,28000000,0,0,Fjölbýli,2019,135.6,4,3,1,2,Sameiginlegur,Nei / Ekki vitað,Já,200,64.112853,-21.937662
69900000,25250000,0,0,Fjölbýli,2019,117,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.112853,-21.937662
74900000,30550000,0,0,Fjölbýli,2019,136.2,4,3,1,2,Ekki vitað,Nei / Ekki vitað,Já,200,64.112853,-21.937662
41500000,34800000,0,0,Fjölbýli,2019,133,2,0,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.112853,-21.937662
67900000,25400000,0,0,Fjölbýli,2019,119.4,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.112853,-21.937662
42900000,17450000,0,0,Fjölbýli,2019,66.5,2,1,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.112853,-21.937662
69900000,25350000,0,0,Fjölbýli,2019,118,4,3,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.112853,-21.937662
74900000,28950000,0,0,Fjölbýli,2019,144.4,4,3,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.112853,-21.937662
67900000,25200000,0,0,Fjölbýli,2019,117.4,4,3,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.112853,-21.937662
40900000,3560000,0,0,Fjölbýli,0,59,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.112853,-21.937662
71900000,6640000,0,0,Fjölbýli,0,147.5,4,3,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.112853,-21.937662
34900000,3050000,0,0,Fjölbýli,0,47.6,1,0,1,1,Ekki vitað,Nei / Ekki vitað,Já,200,64.112853,-21.937662
68900000,6260000,0,0,Fjölbýli,0,135.3,4,3,1,1,Sameiginlegur,Já,Já,200,64.112853,-21.937662
72900000,25800000,0,0,Fjölbýli,2019,118.9,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.112853,-21.937662
42900000,16950000,0,0,Fjölbýli,2019,60.6,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.112853,-21.937662
77900000,29650000,0,0,Fjölbýli,2019,147.5,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Já,200,64.112853,-21.937662
52900000,51950000,42200000,0,Fjölbýli,1984,114.5,4,2,2,2,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,103,64.126014,-21.894616
29900000,25300000,15000000,0,Fjölbýli,1963,48.4,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,105,64.1373687,-21.8965888
39900000,42850000,37850000,0,Fjölbýli,1967,118.4,5,3,2,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,110,64.1163559,-21.790078
260000,43450000,40270000,0,Fjölbýli,2006,105,3,2,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,203,64.0866224,-21.8257414
44900000,43300000,32650000,0,Fjölbýli,1982,110.5,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Já,210,64.090531,-21.9149849
89500000,60200000,0,0,Einbýli,2015,233.3,5,3,2,2,Sérinngangur,Já,Já,221,64.069188,-21.935942
88700000,67000000,86950000,0,Einbýli,2015,232.6,6,4,1,2,Sérinngangur,Nei / Ekki vitað,Já,270,64.1793035,-21.6830535
43900000,40250000,30000000,0,Fjölbýli,1979,95.6,2,2,1,Óuppgefið,Ekki vitað,Nei / Ekki vitað,Nei / Ekki vitað,104,64.1430649,-21.8596833
Tilboð,42150000,0,0,Fjölbýli,2019,180.2,3,2,1,3,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,101,64.1496902,-21.9366251
48500000,55550000,40200000,0,Fjölbýli,2006,94.5,2,1,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,101,63.7905197,-19.3196173
82800000,61100000,55450000,0,Fjölbýli,2019,119.7,2,1,1,1,Sameiginlegur,Já,Já,210,64.0925003,-21.9407669
54900000,47150000,0,0,Fjölbýli,2019,110.6,4,3,1,1,Sameiginlegur,Já,Já,210,64.0745919,-21.9069529
46900000,0,0,0,Fjölbýli,2019,70.9,2,1,1,1,Sameiginlegur,Já,Nei / Ekki vitað,101,64.1445612,-21.9194768
47900000,50050000,28230000,0,Fjölbýli,1906,104.2,5,3,2,2,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað,101,64.1446782,-21.9304565
43500000,39850000,30600000,0,Fjölbýli,1994,91.5,3,2,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað,112,64.1475194,-21.7871569
45900000,0,0,0,Fjölbýli,2019,67.5,2,1,1,1,Sameiginlegur,Já,Nei / Ekki vitað,101,64.1445612,-21.9194768
69900000,7840000,0,0,Fjölbýli,0,130,3,2,2,2,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,102,64.13359009999999,-21.9295395
42900000,39700000,38510000,0,Fjölbýli,2004,106.3,4,3,1,1,Sameiginlegur,Nei / Ekki vitað,Nei / Ekki vitað,221,64.0491081,-21.9799428
49900000,41050000,29300000,0,Fjölbýli,1998,99.8,3,2,1,1,Sérinngangur,Nei / Ekki vitað,Nei / Ekki vitað,112,64.1573489,-21.7511754
